date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Coffee_N0,Coffee_N1,Coffee_N2,Coffee_N3,Coffee_N4,Coffee_N5,Coffee_N6
2024-07-05,O,2024-07-05 04:15:00,2024-07-05 13:30:00,2024-07-05 12:23:00,2024-07-05 12:25:00,29,202407,202409,202412,202503,202505,202507,202509
2024-07-08,O,2024-07-08 04:15:00,2024-07-08 13:30:00,2024-07-08 12:23:00,2024-07-08 12:25:00,28,202407,202409,202412,202503,202505,202507,202509
2024-07-09,O,2024-07-09 04:15:00,2024-07-09 13:30:00,2024-07-09 12:23:00,2024-07-09 12:25:00,27,202407,202409,202412,202503,202505,202507,202509
2024-07-10,O,2024-07-10 04:15:00,2024-07-10 13:30:00,2024-07-10 12:23:00,2024-07-10 12:25:00,26,202407,202409,202412,202503,202505,202507,202509
2024-07-11,O,2024-07-11 04:15:00,2024-07-11 13:30:00,2024-07-11 12:23:00,2024-07-11 12:25:00,25,202407,202409,202412,202503,202505,202507,202509
2024-07-12,O,2024-07-12 04:15:00,2024-07-12 13:30:00,2024-07-12 12:23:00,2024-07-12 12:25:00,24,202407,202409,202412,202503,202505,202507,202509
2024-07-15,O,2024-07-15 04:15:00,2024-07-15 13:30:00,2024-07-15 12:23:00,2024-07-15 12:25:00,23,202407,202409,202412,202503,202505,202507,202509
2024-07-16,O,2024-07-16 04:15:00,2024-07-16 13:30:00,2024-07-16 12:23:00,2024-07-16 12:25:00,22,202407,202409,202412,202503,202505,202507,202509
2024-07-17,O,2024-07-17 04:15:00,2024-07-17 13:30:00,2024-07-17 12:23:00,2024-07-17 12:25:00,21,202407,202409,202412,202503,202505,202507,202509
2024-07-18,O,2024-07-18 04:15:00,2024-07-18 13:30:00,2024-07-18 12:23:00,2024-07-18 12:25:00,20,202407,202409,202412,202503,202505,202507,202509
2024-07-19,O,2024-07-19 04:15:00,2024-07-19 13:30:00,2024-07-19 12:23:00,2024-07-19 12:25:00,19,202407,202409,202412,202503,202505,202507,202509
2024-07-22,O,2024-07-22 04:15:00,2024-07-22 13:30:00,2024-07-22 12:23:00,2024-07-22 12:25:00,18,,202409,202412,202503,202505,202507,202509
2024-07-23,O,2024-07-23 04:15:00,2024-07-23 13:30:00,2024-07-23 12:23:00,2024-07-23 12:25:00,17,,202409,202412,202503,202505,202507,202509
2024-07-24,O,2024-07-24 04:15:00,2024-07-24 13:30:00,2024-07-24 12:23:00,2024-07-24 12:25:00,16,,202409,202412,202503,202505,202507,202509
2024-07-25,O,2024-07-25 04:15:00,2024-07-25 13:30:00,2024-07-25 12:23:00,2024-07-25 12:25:00,15,,202409,202412,202503,202505,202507,202509
2024-07-26,O,2024-07-26 04:15:00,2024-07-26 13:30:00,2024-07-26 12:23:00,2024-07-26 12:25:00,14,,202409,202412,202503,202505,202507,202509
2024-07-29,O,2024-07-29 04:15:00,2024-07-29 13:30:00,2024-07-29 12:23:00,2024-07-29 12:25:00,13,,202409,202412,202503,202505,202507,202509
2024-07-30,O,2024-07-30 04:15:00,2024-07-30 13:30:00,2024-07-30 12:23:00,2024-07-30 12:25:00,12,,202409,202412,202503,202505,202507,202509
2024-07-31,O,2024-07-31 04:15:00,2024-07-31 13:30:00,2024-07-31 12:23:00,2024-07-31 12:25:00,11,,202409,202412,202503,202505,202507,202509
2024-08-01,O,2024-08-01 04:15:00,2024-08-01 13:30:00,2024-08-01 12:23:00,2024-08-01 12:25:00,10,,202409,202412,202503,202505,202507,202509
2024-08-02,O,2024-08-02 04:15:00,2024-08-02 13:30:00,2024-08-02 12:23:00,2024-08-02 12:25:00,9,,202409,202412,202503,202505,202507,202509
2024-08-05,O,2024-08-05 04:15:00,2024-08-05 13:30:00,2024-08-05 12:23:00,2024-08-05 12:25:00,8,,202409,202412,202503,202505,202507,202509
2024-08-06,O,2024-08-06 04:15:00,2024-08-06 13:30:00,2024-08-06 12:23:00,2024-08-06 12:25:00,7,,202409,202412,202503,202505,202507,202509
2024-08-07,O,2024-08-07 04:15:00,2024-08-07 13:30:00,2024-08-07 12:23:00,2024-08-07 12:25:00,6,,202409,202412,202503,202505,202507,202509
2024-08-08,O,2024-08-08 04:15:00,2024-08-08 13:30:00,2024-08-08 12:23:00,2024-08-08 12:25:00,5,,202409,202412,202503,202505,202507,202509
2024-08-09,O,2024-08-09 04:15:00,2024-08-09 13:30:00,2024-08-09 12:23:00,2024-08-09 12:25:00,4,,202409,202412,202503,202505,202507,202509
2024-08-12,O,2024-08-12 04:15:00,2024-08-12 13:30:00,2024-08-12 12:23:00,2024-08-12 12:25:00,3,,202409,202412,202503,202505,202507,202509
2024-08-13,O,2024-08-13 04:15:00,2024-08-13 13:30:00,2024-08-13 12:23:00,2024-08-13 12:25:00,2,,202409,202412,202503,202505,202507,202509
2024-08-14,O,2024-08-14 04:15:00,2024-08-14 13:30:00,2024-08-14 12:23:00,2024-08-14 12:25:00,1,,202409,202412,202503,202505,202507,202509
2024-08-15,O,2024-08-15 04:15:00,2024-08-15 13:30:00,2024-08-15 12:23:00,2024-08-15 12:25:00,0,,202409,202412,202503,202505,202507,202509
2024-08-16,O,2024-08-16 04:15:00,2024-08-16 13:30:00,2024-08-16 12:23:00,2024-08-16 12:25:00,62,202409,202412,202503,202505,202507,202509,202512
2024-08-19,O,2024-08-19 04:15:00,2024-08-19 13:30:00,2024-08-19 12:23:00,2024-08-19 12:25:00,61,202409,202412,202503,202505,202507,202509,202512
2024-08-20,O,2024-08-20 04:15:00,2024-08-20 13:30:00,2024-08-20 12:23:00,2024-08-20 12:25:00,60,202409,202412,202503,202505,202507,202509,202512
2024-08-21,O,2024-08-21 04:15:00,2024-08-21 13:30:00,2024-08-21 12:23:00,2024-08-21 12:25:00,59,202409,202412,202503,202505,202507,202509,202512
2024-08-22,O,2024-08-22 04:15:00,2024-08-22 13:30:00,2024-08-22 12:23:00,2024-08-22 12:25:00,58,202409,202412,202503,202505,202507,202509,202512
2024-08-23,O,2024-08-23 04:15:00,2024-08-23 13:30:00,2024-08-23 12:23:00,2024-08-23 12:25:00,57,202409,202412,202503,202505,202507,202509,202512
2024-08-26,O,2024-08-26 04:15:00,2024-08-26 13:30:00,2024-08-26 12:23:00,2024-08-26 12:25:00,56,202409,202412,202503,202505,202507,202509,202512
2024-08-27,O,2024-08-27 04:15:00,2024-08-27 13:30:00,2024-08-27 12:23:00,2024-08-27 12:25:00,55,202409,202412,202503,202505,202507,202509,202512
2024-08-28,O,2024-08-28 04:15:00,2024-08-28 13:30:00,2024-08-28 12:23:00,2024-08-28 12:25:00,54,202409,202412,202503,202505,202507,202509,202512
2024-08-29,O,2024-08-29 04:15:00,2024-08-29 13:30:00,2024-08-29 12:23:00,2024-08-29 12:25:00,53,202409,202412,202503,202505,202507,202509,202512
2024-08-30,O,2024-08-30 04:15:00,2024-08-30 13:30:00,2024-08-30 12:23:00,2024-08-30 12:25:00,52,202409,202412,202503,202505,202507,202509,202512
2024-09-02,X,,,,,,,,,,,,
2024-09-03,O,2024-09-03 04:15:00,2024-09-03 13:30:00,2024-09-03 12:23:00,2024-09-03 12:25:00,51,202409,202412,202503,202505,202507,202509,202512
2024-09-04,O,2024-09-04 04:15:00,2024-09-04 13:30:00,2024-09-04 12:23:00,2024-09-04 12:25:00,50,202409,202412,202503,202505,202507,202509,202512
2024-09-05,O,2024-09-05 04:15:00,2024-09-05 13:30:00,2024-09-05 12:23:00,2024-09-05 12:25:00,49,202409,202412,202503,202505,202507,202509,202512
2024-09-06,O,2024-09-06 04:15:00,2024-09-06 13:30:00,2024-09-06 12:23:00,2024-09-06 12:25:00,48,202409,202412,202503,202505,202507,202509,202512
2024-09-09,O,2024-09-09 04:15:00,2024-09-09 13:30:00,2024-09-09 12:23:00,2024-09-09 12:25:00,47,202409,202412,202503,202505,202507,202509,202512
2024-09-10,O,2024-09-10 04:15:00,2024-09-10 13:30:00,2024-09-10 12:23:00,2024-09-10 12:25:00,46,202409,202412,202503,202505,202507,202509,202512
2024-09-11,O,2024-09-11 04:15:00,2024-09-11 13:30:00,2024-09-11 12:23:00,2024-09-11 12:25:00,45,202409,202412,202503,202505,202507,202509,202512
2024-09-12,O,2024-09-12 04:15:00,2024-09-12 13:30:00,2024-09-12 12:23:00,2024-09-12 12:25:00,44,202409,202412,202503,202505,202507,202509,202512
2024-09-13,O,2024-09-13 04:15:00,2024-09-13 13:30:00,2024-09-13 12:23:00,2024-09-13 12:25:00,43,202409,202412,202503,202505,202507,202509,202512
2024-09-16,O,2024-09-16 04:15:00,2024-09-16 13:30:00,2024-09-16 12:23:00,2024-09-16 12:25:00,42,202409,202412,202503,202505,202507,202509,202512
2024-09-17,O,2024-09-17 04:15:00,2024-09-17 13:30:00,2024-09-17 12:23:00,2024-09-17 12:25:00,41,202409,202412,202503,202505,202507,202509,202512
2024-09-18,O,2024-09-18 04:15:00,2024-09-18 13:30:00,2024-09-18 12:23:00,2024-09-18 12:25:00,40,202409,202412,202503,202505,202507,202509,202512
2024-09-19,O,2024-09-19 04:15:00,2024-09-19 13:30:00,2024-09-19 12:23:00,2024-09-19 12:25:00,39,,202412,202503,202505,202507,202509,202512
2024-09-20,O,2024-09-20 04:15:00,2024-09-20 13:30:00,2024-09-20 12:23:00,2024-09-20 12:25:00,38,,202412,202503,202505,202507,202509,202512
2024-09-23,O,2024-09-23 04:15:00,2024-09-23 13:30:00,2024-09-23 12:23:00,2024-09-23 12:25:00,37,,202412,202503,202505,202507,202509,202512
2024-09-24,O,2024-09-24 04:15:00,2024-09-24 13:30:00,2024-09-24 12:23:00,2024-09-24 12:25:00,36,,202412,202503,202505,202507,202509,202512
2024-09-25,O,2024-09-25 04:15:00,2024-09-25 13:30:00,2024-09-25 12:23:00,2024-09-25 12:25:00,35,,202412,202503,202505,202507,202509,202512
2024-09-26,O,2024-09-26 04:15:00,2024-09-26 13:30:00,2024-09-26 12:23:00,2024-09-26 12:25:00,34,,202412,202503,202505,202507,202509,202512
2024-09-27,O,2024-09-27 04:15:00,2024-09-27 13:30:00,2024-09-27 12:23:00,2024-09-27 12:25:00,33,,202412,202503,202505,202507,202509,202512
2024-09-30,O,2024-09-30 04:15:00,2024-09-30 13:30:00,2024-09-30 12:23:00,2024-09-30 12:25:00,32,,202412,202503,202505,202507,202509,202512
2024-10-01,O,2024-10-01 04:15:00,2024-10-01 13:30:00,2024-10-01 12:23:00,2024-10-01 12:25:00,31,,202412,202503,202505,202507,202509,202512
2024-10-02,O,2024-10-02 04:15:00,2024-10-02 13:30:00,2024-10-02 12:23:00,2024-10-02 12:25:00,30,,202412,202503,202505,202507,202509,202512
2024-10-03,O,2024-10-03 04:15:00,2024-10-03 13:30:00,2024-10-03 12:23:00,2024-10-03 12:25:00,29,,202412,202503,202505,202507,202509,202512
2024-10-04,O,2024-10-04 04:15:00,2024-10-04 13:30:00,2024-10-04 12:23:00,2024-10-04 12:25:00,28,,202412,202503,202505,202507,202509,202512
2024-10-07,O,2024-10-07 04:15:00,2024-10-07 13:30:00,2024-10-07 12:23:00,2024-10-07 12:25:00,27,,202412,202503,202505,202507,202509,202512
2024-10-08,O,2024-10-08 04:15:00,2024-10-08 13:30:00,2024-10-08 12:23:00,2024-10-08 12:25:00,26,,202412,202503,202505,202507,202509,202512
2024-10-09,O,2024-10-09 04:15:00,2024-10-09 13:30:00,2024-10-09 12:23:00,2024-10-09 12:25:00,25,,202412,202503,202505,202507,202509,202512
2024-10-10,O,2024-10-10 04:15:00,2024-10-10 13:30:00,2024-10-10 12:23:00,2024-10-10 12:25:00,24,,202412,202503,202505,202507,202509,202512
2024-10-11,O,2024-10-11 04:15:00,2024-10-11 13:30:00,2024-10-11 12:23:00,2024-10-11 12:25:00,23,,202412,202503,202505,202507,202509,202512
2024-10-14,O,2024-10-14 04:15:00,2024-10-14 13:30:00,2024-10-14 12:23:00,2024-10-14 12:25:00,22,,202412,202503,202505,202507,202509,202512
2024-10-15,O,2024-10-15 04:15:00,2024-10-15 13:30:00,2024-10-15 12:23:00,2024-10-15 12:25:00,21,,202412,202503,202505,202507,202509,202512
2024-10-16,O,2024-10-16 04:15:00,2024-10-16 13:30:00,2024-10-16 12:23:00,2024-10-16 12:25:00,20,,202412,202503,202505,202507,202509,202512
2024-10-17,O,2024-10-17 04:15:00,2024-10-17 13:30:00,2024-10-17 12:23:00,2024-10-17 12:25:00,19,,202412,202503,202505,202507,202509,202512
2024-10-18,O,2024-10-18 04:15:00,2024-10-18 13:30:00,2024-10-18 12:23:00,2024-10-18 12:25:00,18,,202412,202503,202505,202507,202509,202512
2024-10-21,O,2024-10-21 04:15:00,2024-10-21 13:30:00,2024-10-21 12:23:00,2024-10-21 12:25:00,17,,202412,202503,202505,202507,202509,202512
2024-10-22,O,2024-10-22 04:15:00,2024-10-22 13:30:00,2024-10-22 12:23:00,2024-10-22 12:25:00,16,,202412,202503,202505,202507,202509,202512
2024-10-23,O,2024-10-23 04:15:00,2024-10-23 13:30:00,2024-10-23 12:23:00,2024-10-23 12:25:00,15,,202412,202503,202505,202507,202509,202512
2024-10-24,O,2024-10-24 04:15:00,2024-10-24 13:30:00,2024-10-24 12:23:00,2024-10-24 12:25:00,14,,202412,202503,202505,202507,202509,202512
2024-10-25,O,2024-10-25 04:15:00,2024-10-25 13:30:00,2024-10-25 12:23:00,2024-10-25 12:25:00,13,,202412,202503,202505,202507,202509,202512
2024-10-28,O,2024-10-28 04:15:00,2024-10-28 13:30:00,2024-10-28 13:23:00,2024-10-28 13:25:00,12,,202412,202503,202505,202507,202509,202512
2024-10-29,O,2024-10-29 04:15:00,2024-10-29 13:30:00,2024-10-29 13:23:00,2024-10-29 13:25:00,11,,202412,202503,202505,202507,202509,202512
2024-10-30,O,2024-10-30 04:15:00,2024-10-30 13:30:00,2024-10-30 13:23:00,2024-10-30 13:25:00,10,,202412,202503,202505,202507,202509,202512
2024-10-31,O,2024-10-31 04:15:00,2024-10-31 13:30:00,2024-10-31 13:23:00,2024-10-31 13:25:00,9,,202412,202503,202505,202507,202509,202512
2024-11-01,O,2024-11-01 04:15:00,2024-11-01 13:30:00,2024-11-01 13:23:00,2024-11-01 13:25:00,8,,202412,202503,202505,202507,202509,202512
2024-11-04,O,2024-11-04 04:15:00,2024-11-04 13:30:00,2024-11-04 12:23:00,2024-11-04 12:25:00,7,,202412,202503,202505,202507,202509,202512
2024-11-05,O,2024-11-05 04:15:00,2024-11-05 13:30:00,2024-11-05 12:23:00,2024-11-05 12:25:00,6,,202412,202503,202505,202507,202509,202512
2024-11-06,O,2024-11-06 04:15:00,2024-11-06 13:30:00,2024-11-06 12:23:00,2024-11-06 12:25:00,5,,202412,202503,202505,202507,202509,202512
2024-11-07,O,2024-11-07 04:15:00,2024-11-07 13:30:00,2024-11-07 12:23:00,2024-11-07 12:25:00,4,,202412,202503,202505,202507,202509,202512
2024-11-08,O,2024-11-08 04:15:00,2024-11-08 13:30:00,2024-11-08 12:23:00,2024-11-08 12:25:00,3,,202412,202503,202505,202507,202509,202512
2024-11-11,O,2024-11-11 04:15:00,2024-11-11 13:30:00,2024-11-11 12:23:00,2024-11-11 12:25:00,2,,202412,202503,202505,202507,202509,202512
2024-11-12,O,2024-11-12 04:15:00,2024-11-12 13:30:00,2024-11-12 12:23:00,2024-11-12 12:25:00,1,,202412,202503,202505,202507,202509,202512
2024-11-13,O,2024-11-13 04:15:00,2024-11-13 13:30:00,2024-11-13 12:23:00,2024-11-13 12:25:00,0,,202412,202503,202505,202507,202509,202512
2024-11-14,O,2024-11-14 04:15:00,2024-11-14 13:30:00,2024-11-14 12:23:00,2024-11-14 12:25:00,60,202412,202503,202505,202507,202509,202512,202603
2024-11-15,O,2024-11-15 04:15:00,2024-11-15 13:30:00,2024-11-15 12:23:00,2024-11-15 12:25:00,59,202412,202503,202505,202507,202509,202512,202603
2024-11-18,O,2024-11-18 04:15:00,2024-11-18 13:30:00,2024-11-18 12:23:00,2024-11-18 12:25:00,58,202412,202503,202505,202507,202509,202512,202603
2024-11-19,O,2024-11-19 04:15:00,2024-11-19 13:30:00,2024-11-19 12:23:00,2024-11-19 12:25:00,57,202412,202503,202505,202507,202509,202512,202603
2024-11-20,O,2024-11-20 04:15:00,2024-11-20 13:30:00,2024-11-20 12:23:00,2024-11-20 12:25:00,56,202412,202503,202505,202507,202509,202512,202603
2024-11-21,O,2024-11-21 04:15:00,2024-11-21 13:30:00,2024-11-21 12:23:00,2024-11-21 12:25:00,55,202412,202503,202505,202507,202509,202512,202603
2024-11-22,O,2024-11-22 04:15:00,2024-11-22 13:30:00,2024-11-22 12:23:00,2024-11-22 12:25:00,54,202412,202503,202505,202507,202509,202512,202603
2024-11-25,O,2024-11-25 04:15:00,2024-11-25 13:30:00,2024-11-25 12:23:00,2024-11-25 12:25:00,53,202412,202503,202505,202507,202509,202512,202603
2024-11-26,O,2024-11-26 04:15:00,2024-11-26 13:30:00,2024-11-26 12:23:00,2024-11-26 12:25:00,52,202412,202503,202505,202507,202509,202512,202603
2024-11-27,O,2024-11-27 04:15:00,2024-11-27 13:30:00,2024-11-27 12:23:00,2024-11-27 12:25:00,51,202412,202503,202505,202507,202509,202512,202603
2024-11-28,X,,,,,,,,,,,,
2024-11-29,O,2024-11-29 04:15:00,2024-11-29 13:30:00,2024-11-29 12:23:00,2024-11-29 12:25:00,50,202412,202503,202505,202507,202509,202512,202603
2024-12-02,O,2024-12-02 04:15:00,2024-12-02 13:30:00,2024-12-02 12:23:00,2024-12-02 12:25:00,49,202412,202503,202505,202507,202509,202512,202603
2024-12-03,O,2024-12-03 04:15:00,2024-12-03 13:30:00,2024-12-03 12:23:00,2024-12-03 12:25:00,48,202412,202503,202505,202507,202509,202512,202603
2024-12-04,O,2024-12-04 04:15:00,2024-12-04 13:30:00,2024-12-04 12:23:00,2024-12-04 12:25:00,47,202412,202503,202505,202507,202509,202512,202603
2024-12-05,O,2024-12-05 04:15:00,2024-12-05 13:30:00,2024-12-05 12:23:00,2024-12-05 12:25:00,46,202412,202503,202505,202507,202509,202512,202603
2024-12-06,O,2024-12-06 04:15:00,2024-12-06 13:30:00,2024-12-06 12:23:00,2024-12-06 12:25:00,45,202412,202503,202505,202507,202509,202512,202603
2024-12-09,O,2024-12-09 04:15:00,2024-12-09 13:30:00,2024-12-09 12:23:00,2024-12-09 12:25:00,44,202412,202503,202505,202507,202509,202512,202603
2024-12-10,O,2024-12-10 04:15:00,2024-12-10 13:30:00,2024-12-10 12:23:00,2024-12-10 12:25:00,43,202412,202503,202505,202507,202509,202512,202603
2024-12-11,O,2024-12-11 04:15:00,2024-12-11 13:30:00,2024-12-11 12:23:00,2024-12-11 12:25:00,42,202412,202503,202505,202507,202509,202512,202603
2024-12-12,O,2024-12-12 04:15:00,2024-12-12 13:30:00,2024-12-12 12:23:00,2024-12-12 12:25:00,41,202412,202503,202505,202507,202509,202512,202603
2024-12-13,O,2024-12-13 04:15:00,2024-12-13 13:30:00,2024-12-13 12:23:00,2024-12-13 12:25:00,40,202412,202503,202505,202507,202509,202512,202603
2024-12-16,O,2024-12-16 04:15:00,2024-12-16 13:30:00,2024-12-16 12:23:00,2024-12-16 12:25:00,39,202412,202503,202505,202507,202509,202512,202603
2024-12-17,O,2024-12-17 04:15:00,2024-12-17 13:30:00,2024-12-17 12:23:00,2024-12-17 12:25:00,38,202412,202503,202505,202507,202509,202512,202603
2024-12-18,O,2024-12-18 04:15:00,2024-12-18 13:30:00,2024-12-18 12:23:00,2024-12-18 12:25:00,37,202412,202503,202505,202507,202509,202512,202603
2024-12-19,O,2024-12-19 04:15:00,2024-12-19 13:30:00,2024-12-19 12:23:00,2024-12-19 12:25:00,36,,202503,202505,202507,202509,202512,202603
2024-12-20,O,2024-12-20 04:15:00,2024-12-20 13:30:00,2024-12-20 12:23:00,2024-12-20 12:25:00,35,,202503,202505,202507,202509,202512,202603
2024-12-23,O,2024-12-23 04:15:00,2024-12-23 13:30:00,2024-12-23 12:23:00,2024-12-23 12:25:00,34,,202503,202505,202507,202509,202512,202603
2024-12-24,O,2024-12-24 04:15:00,2024-12-24 13:30:00,2024-12-24 12:23:00,2024-12-24 12:25:00,33,,202503,202505,202507,202509,202512,202603
2024-12-25,X,,,,,,,,,,,,
2024-12-26,O,2024-12-26 04:15:00,2024-12-26 13:30:00,2024-12-26 12:23:00,2024-12-26 12:25:00,32,,202503,202505,202507,202509,202512,202603
2024-12-27,O,2024-12-27 04:15:00,2024-12-27 13:30:00,2024-12-27 12:23:00,2024-12-27 12:25:00,31,,202503,202505,202507,202509,202512,202603
2024-12-30,O,2024-12-30 04:15:00,2024-12-30 13:30:00,2024-12-30 12:23:00,2024-12-30 12:25:00,30,,202503,202505,202507,202509,202512,202603
2024-12-31,O,2024-12-31 04:15:00,2024-12-31 13:30:00,2024-12-31 12:23:00,2024-12-31 12:25:00,29,,202503,202505,202507,202509,202512,202603
2025-01-01,X,,,,,,,,,,,,
2025-01-02,O,2025-01-02 04:15:00,2025-01-02 13:30:00,2025-01-02 12:23:00,2025-01-02 12:25:00,28,,202503,202505,202507,202509,202512,202603
2025-01-03,O,2025-01-03 04:15:00,2025-01-03 13:30:00,2025-01-03 12:23:00,2025-01-03 12:25:00,27,,202503,202505,202507,202509,202512,202603
2025-01-06,O,2025-01-06 04:15:00,2025-01-06 13:30:00,2025-01-06 12:23:00,2025-01-06 12:25:00,26,,202503,202505,202507,202509,202512,202603
2025-01-07,O,2025-01-07 04:15:00,2025-01-07 13:30:00,2025-01-07 12:23:00,2025-01-07 12:25:00,25,,202503,202505,202507,202509,202512,202603
2025-01-08,O,2025-01-08 04:15:00,2025-01-08 13:30:00,2025-01-08 12:23:00,2025-01-08 12:25:00,24,,202503,202505,202507,202509,202512,202603
2025-01-09,O,2025-01-09 04:15:00,2025-01-09 13:30:00,2025-01-09 12:23:00,2025-01-09 12:25:00,23,,202503,202505,202507,202509,202512,202603
2025-01-10,O,2025-01-10 04:15:00,2025-01-10 13:30:00,2025-01-10 12:23:00,2025-01-10 12:25:00,22,,202503,202505,202507,202509,202512,202603
2025-01-13,O,2025-01-13 04:15:00,2025-01-13 13:30:00,2025-01-13 12:23:00,2025-01-13 12:25:00,21,,202503,202505,202507,202509,202512,202603
2025-01-14,O,2025-01-14 04:15:00,2025-01-14 13:30:00,2025-01-14 12:23:00,2025-01-14 12:25:00,20,,202503,202505,202507,202509,202512,202603
2025-01-15,O,2025-01-15 04:15:00,2025-01-15 13:30:00,2025-01-15 12:23:00,2025-01-15 12:25:00,19,,202503,202505,202507,202509,202512,202603
2025-01-16,O,2025-01-16 04:15:00,2025-01-16 13:30:00,2025-01-16 12:23:00,2025-01-16 12:25:00,18,,202503,202505,202507,202509,202512,202603
2025-01-17,O,2025-01-17 04:15:00,2025-01-17 13:30:00,2025-01-17 12:23:00,2025-01-17 12:25:00,17,,202503,202505,202507,202509,202512,202603
2025-01-20,X,,,,,,,,,,,,
2025-01-21,O,2025-01-21 04:15:00,2025-01-21 13:30:00,2025-01-21 12:23:00,2025-01-21 12:25:00,16,,202503,202505,202507,202509,202512,202603
2025-01-22,O,2025-01-22 04:15:00,2025-01-22 13:30:00,2025-01-22 12:23:00,2025-01-22 12:25:00,15,,202503,202505,202507,202509,202512,202603
2025-01-23,O,2025-01-23 04:15:00,2025-01-23 13:30:00,2025-01-23 12:23:00,2025-01-23 12:25:00,14,,202503,202505,202507,202509,202512,202603
2025-01-24,O,2025-01-24 04:15:00,2025-01-24 13:30:00,2025-01-24 12:23:00,2025-01-24 12:25:00,13,,202503,202505,202507,202509,202512,202603
2025-01-27,O,2025-01-27 04:15:00,2025-01-27 13:30:00,2025-01-27 12:23:00,2025-01-27 12:25:00,12,,202503,202505,202507,202509,202512,202603
2025-01-28,O,2025-01-28 04:15:00,2025-01-28 13:30:00,2025-01-28 12:23:00,2025-01-28 12:25:00,11,,202503,202505,202507,202509,202512,202603
2025-01-29,O,2025-01-29 04:15:00,2025-01-29 13:30:00,2025-01-29 12:23:00,2025-01-29 12:25:00,10,,202503,202505,202507,202509,202512,202603
2025-01-30,O,2025-01-30 04:15:00,2025-01-30 13:30:00,2025-01-30 12:23:00,2025-01-30 12:25:00,9,,202503,202505,202507,202509,202512,202603
2025-01-31,O,2025-01-31 04:15:00,2025-01-31 13:30:00,2025-01-31 12:23:00,2025-01-31 12:25:00,8,,202503,202505,202507,202509,202512,202603
2025-02-03,O,2025-02-03 04:15:00,2025-02-03 13:30:00,2025-02-03 12:23:00,2025-02-03 12:25:00,7,,202503,202505,202507,202509,202512,202603
2025-02-04,O,2025-02-04 04:15:00,2025-02-04 13:30:00,2025-02-04 12:23:00,2025-02-04 12:25:00,6,,202503,202505,202507,202509,202512,202603
2025-02-05,O,2025-02-05 04:15:00,2025-02-05 13:30:00,2025-02-05 12:23:00,2025-02-05 12:25:00,5,,202503,202505,202507,202509,202512,202603
2025-02-06,O,2025-02-06 04:15:00,2025-02-06 13:30:00,2025-02-06 12:23:00,2025-02-06 12:25:00,4,,202503,202505,202507,202509,202512,202603
2025-02-07,O,2025-02-07 04:15:00,2025-02-07 13:30:00,2025-02-07 12:23:00,2025-02-07 12:25:00,3,,202503,202505,202507,202509,202512,202603
2025-02-10,O,2025-02-10 04:15:00,2025-02-10 13:30:00,2025-02-10 12:23:00,2025-02-10 12:25:00,2,,202503,202505,202507,202509,202512,202603
2025-02-11,O,2025-02-11 04:15:00,2025-02-11 13:30:00,2025-02-11 12:23:00,2025-02-11 12:25:00,1,,202503,202505,202507,202509,202512,202603
2025-02-12,O,2025-02-12 04:15:00,2025-02-12 13:30:00,2025-02-12 12:23:00,2025-02-12 12:25:00,0,,202503,202505,202507,202509,202512,202603
2025-02-13,O,2025-02-13 04:15:00,2025-02-13 13:30:00,2025-02-13 12:23:00,2025-02-13 12:25:00,41,202503,202505,202507,202509,202512,202603,202605
2025-02-14,O,2025-02-14 04:15:00,2025-02-14 13:30:00,2025-02-14 12:23:00,2025-02-14 12:25:00,40,202503,202505,202507,202509,202512,202603,202605
2025-02-17,X,,,,,,,,,,,,
2025-02-18,O,2025-02-18 04:15:00,2025-02-18 13:30:00,2025-02-18 12:23:00,2025-02-18 12:25:00,39,202503,202505,202507,202509,202512,202603,202605
2025-02-19,O,2025-02-19 04:15:00,2025-02-19 13:30:00,2025-02-19 12:23:00,2025-02-19 12:25:00,38,202503,202505,202507,202509,202512,202603,202605
2025-02-20,O,2025-02-20 04:15:00,2025-02-20 13:30:00,2025-02-20 12:23:00,2025-02-20 12:25:00,37,202503,202505,202507,202509,202512,202603,202605
2025-02-21,O,2025-02-21 04:15:00,2025-02-21 13:30:00,2025-02-21 12:23:00,2025-02-21 12:25:00,36,202503,202505,202507,202509,202512,202603,202605
2025-02-24,O,2025-02-24 04:15:00,2025-02-24 13:30:00,2025-02-24 12:23:00,2025-02-24 12:25:00,35,202503,202505,202507,202509,202512,202603,202605
2025-02-25,O,2025-02-25 04:15:00,2025-02-25 13:30:00,2025-02-25 12:23:00,2025-02-25 12:25:00,34,202503,202505,202507,202509,202512,202603,202605
2025-02-26,O,2025-02-26 04:15:00,2025-02-26 13:30:00,2025-02-26 12:23:00,2025-02-26 12:25:00,33,202503,202505,202507,202509,202512,202603,202605
2025-02-27,O,2025-02-27 04:15:00,2025-02-27 13:30:00,2025-02-27 12:23:00,2025-02-27 12:25:00,32,202503,202505,202507,202509,202512,202603,202605
2025-02-28,O,2025-02-28 04:15:00,2025-02-28 13:30:00,2025-02-28 12:23:00,2025-02-28 12:25:00,31,202503,202505,202507,202509,202512,202603,202605
2025-03-03,O,2025-03-03 04:15:00,2025-03-03 13:30:00,2025-03-03 12:23:00,2025-03-03 12:25:00,30,202503,202505,202507,202509,202512,202603,202605
